Dates,Within 6 Months,Within 12 Months,Within 24 Months,Recession
date,number,number,number,number
2007-02-01,0.11893985843673653,0.40214956331573803,0.7156631195581663,-1
2007-03-01,0.11254912134814278,0.38023224761375396,0.7073005106565243,-1
2007-04-01,0.11728625421641897,0.3901519920986036,0.7203226427362586,-1
2007-05-01,0.11199381841840202,0.38808691876775225,0.7249374921507722,-1
2007-06-01,0.1124795649258794,0.38807065001851404,0.7253218666177613,-1
2007-07-01,0.12098993364230226,0.39447949315471614,0.7255730131594303,-1
2007-08-01,0.12403789136972854,0.3970617883647813,0.7251822029100553,-1
2007-09-01,0.12883760623112164,0.39409590358083935,0.720838714202762,-1
2007-10-01,0.13409899636219547,0.38304355084771935,0.7045028039540234,-1
2007-11-01,0.1427543784796081,0.3652868229598331,0.6750553652746007,-1
2007-12-01,0.15913470436921096,0.3605668623756088,0.6573300536965694,-1
2008-01-01,0.18383662254476762,0.35815372284623587,0.6306875151190459,100
2008-02-01,0.23340567488046482,0.387416535214171,0.6320446877481198,100
2008-03-01,0.28596042714700426,0.40535410029828417,0.6193635904419403,100
2008-04-01,0.322494159470039,0.4014789402194719,0.583144321461556,100
2008-05-01,0.3075282787949841,0.36064410204286435,0.5120020225355134,100
2008-06-01,0.3432466404525414,0.35841787448544316,0.4744076796579331,100
2008-07-01,0.3863502608344329,0.36009487028719367,0.4487467105199167,100
2008-08-01,0.43858947917897856,0.3775341485601015,0.4403278578911154,100
2008-09-01,0.5130598683207023,0.4363360982449277,0.4680687621848906,100
2008-10-01,0.5954325873372148,0.5198695455063431,0.5282072373448282,100
2008-11-01,0.6493427477043888,0.5711572637287621,0.5528880601045103,100
2008-12-01,0.6617408113429725,0.576362251872946,0.5322794330305812,100
2009-01-01,0.6532559922245638,0.5579936412046507,0.501545009755239,100
2009-02-01,0.6562059109167713,0.5498333258648783,0.49355702784655653,100
2009-03-01,0.6478173991442314,0.5368505960106582,0.4900508075893914,100
2009-04-01,0.6402406136176176,0.5184157656171275,0.47211741253896133,100
2009-05-01,0.6583083965587844,0.5283018019225041,0.46822671556388046,100
2009-06-01,0.6421726018632509,0.5203808480399992,0.4563634946853301,100
2009-07-01,0.53571452220213,0.44883696670669404,0.4004113573431289,-1
2009-08-01,0.4303073113411582,0.369265396301161,0.335963241315713,-1
2009-09-01,0.3436622818763879,0.3010697968021907,0.282379166365158,-1
2009-10-01,0.27324125773087293,0.24146176858984297,0.23302250637072458,-1
2009-11-01,0.21712466700001898,0.19333937521718317,0.19355824297935645,-1
2009-12-01,0.172436465484225,0.15439923399062122,0.159884461012893,-1
2010-01-01,0.1369583594144578,0.12370765997010368,0.13550897934901107,-1
2010-02-01,0.10889035478110261,0.10075770516364543,0.12523228324708197,-1
2010-03-01,0.08658200014555228,0.08212598423283847,0.11472258707329117,-1
2010-04-01,0.06881425751659646,0.06650792627383861,0.10156852630873331,-1
2010-05-01,0.05472333428491272,0.054055595150507854,0.08973336198435644,-1
2010-06-01,0.04356172186305245,0.04436595729201784,0.08033781860446595,-1
2010-07-01,0.03471187478015186,0.03658577194441678,0.07318454176917191,-1
2010-08-01,0.027780953773842206,0.030863575386908065,0.06670967814145698,-1
2010-09-01,0.022338362664886962,0.02647566289833359,0.06253146988216414,-1
2010-10-01,0.018743401364875706,0.025187986885234614,0.06376478930930476,-1
2010-11-01,0.016761389077888822,0.027140069131043804,0.07045063920944633,-1
2010-12-01,0.014092361951980225,0.02522881625030724,0.07037099882216982,-1
2011-01-01,0.011486855078994423,0.021974037525319408,0.06671218468738122,-1
2011-02-01,0.009290971072255252,0.01888335947453313,0.060911504085492986,-1
2011-03-01,0.007964979042597303,0.018755579112197593,0.06149529828258572,-1
2011-04-01,0.006733729021002206,0.01792937509108286,0.060562225281134606,-1
2011-05-01,0.005563379990798135,0.01598865518565979,0.056927375066752814,-1
2011-06-01,0.004547531448588503,0.013872437329677594,0.05184321737125314,-1
2011-07-01,0.003919629839281649,0.013368465429659096,0.0523878681027843,-1
2011-08-01,0.0035581908834077945,0.013769958920176859,0.055621898494779595,-1
2011-09-01,0.004861521894599315,0.02102568833958251,0.06760717054486494,-1
2011-10-01,0.006084238165738523,0.025478266300539967,0.08047464473874243,-1
2011-11-01,0.00953913624808893,0.033563756221747426,0.10019246927211145,-1
2011-12-01,0.012776847219653824,0.042646085362064205,0.11904404119318653,-1
2012-01-01,0.014533001442843228,0.04647072421385626,0.12698570331050643,-1
2012-02-01,0.01667528589164549,0.04915307321252221,0.12812979942645508,-1
2012-03-01,0.01603097133486267,0.046883797418307005,0.12191596653202492,-1
2012-04-01,0.016854492462869214,0.04773142262153289,0.11988598706599296,-1
2012-05-01,0.01761951047883838,0.05029308857183039,0.12031695775250957,-1
2012-06-01,0.019761279542868878,0.05369449237411383,0.12579289048190018,-1
2012-07-01,0.02332725727116703,0.059292022980849776,0.13845132729065202,-1
2012-08-01,0.02236377667857922,0.05759790888892807,0.14131066548153082,-1
2012-09-01,0.018879617977409356,0.0501680750895431,0.1325152761746918,-1
2012-10-01,0.017360821016386335,0.04842121795655238,0.1368072817786338,-1
2012-11-01,0.01606732186682983,0.04848001991719331,0.1518541535954113,-1
2012-12-01,0.01681296035695224,0.053638306566474656,0.1763253361188498,-1
2013-01-01,0.019756861183671193,0.06464023538672531,0.21224112583173815,-1
2013-02-01,0.018369925254431575,0.06260334421687083,0.2130869552365318,-1
2013-03-01,0.015691934338696416,0.055497523726082285,0.19745248675188054,-1
2013-04-01,0.013048330598443384,0.04776255560591724,0.17916264331073492,-1
2013-05-01,0.010871570734602704,0.04150657915775385,0.16711942530624177,-1
2013-06-01,0.00955553156894651,0.03798569901009579,0.16158835950478884,-1
2013-07-01,0.008057272588765445,0.033454197585494096,0.1516252126600131,-1
2013-08-01,0.0068985999091416275,0.030146717795914605,0.14154628265838698,-1
2013-09-01,0.005963663770402307,0.027989645834079056,0.13633866335273268,-1
2013-10-01,0.005031334769887712,0.025371581247613594,0.13025657401903618,-1
2013-11-01,0.004262214915348897,0.02325113283679661,0.12544306537885974,-1
2013-12-01,0.0035747959765356115,0.020694202417001963,0.11839936393683326,-1
2014-01-01,0.0031719157603054965,0.019651187343780657,0.11515385301219579,-1
2014-02-01,0.0027863194205064346,0.01841529944157624,0.11050436076914194,-1
2014-03-01,0.0026060525221770284,0.018239780603814412,0.10877095595457176,-1
2014-04-01,0.0027418910251661103,0.019760598973477157,0.11343307954993637,-1
2014-05-01,0.002601567107986215,0.01940602421294772,0.11187865550061636,-1
2014-06-01,0.002312761107772582,0.018052571301199572,0.10794357379987998,-1
2014-07-01,0.0022283839198783875,0.017632618993838528,0.10559209509465861,-1
2014-08-01,0.0019677128125482725,0.015891215902305956,0.09796852760355762,-1
2014-09-01,0.001941861979879218,0.01528100631850935,0.09291854223242886,-1
2014-10-01,0.0020796595320295187,0.01527725581088322,0.08942088177658408,-1
2014-11-01,0.0021305190917595656,0.014968753615349637,0.08466739117035266,-1
2014-12-01,0.0024461630031993205,0.01578838416623119,0.08430432708396231,-1
2015-01-01,0.0024751256538857107,0.015479984593267673,0.08067743920349628,-1
2015-02-01,0.0026471991263280936,0.015551189848350612,0.0780698520991365,-1
2015-03-01,0.003626053424425641,0.017996627927881856,0.08088502233418621,-1
2015-04-01,0.004431427916472268,0.020495340375206714,0.08360328814960405,-1
2015-05-01,0.005651416305784132,0.023915617401654172,0.0889477836887882,-1
2015-06-01,0.007674849778555842,0.029247510404681994,0.09821183954634143,-1
2015-07-01,0.008236820484071195,0.032205995892949035,0.10852492132698988,-1
2015-08-01,0.010338513996869364,0.03960405594620356,0.12109754750951371,-1
2015-09-01,0.01279584634508539,0.047623779772448804,0.1346242412617785,-1
2015-10-01,0.015894390786590894,0.05625466595009135,0.15490529908552747,-1
2015-11-01,0.01753985909791757,0.06034022074379837,0.16153176818320242,-1
2015-12-01,0.018748073629366067,0.06327622595598173,0.1652813172609936,-1
2016-01-01,0.018538109548585282,0.06355381467728852,0.164208696058661,-1
2016-02-01,0.020671405528120093,0.07064272987636397,0.17352700503259494,-1
2016-03-01,0.021477247287713202,0.07464435892349923,0.19050642644050408,-1
2016-04-01,0.02570660353462058,0.08380081936573838,0.2120838442727739,-1
2016-05-01,0.02775030703878257,0.0883236491207149,0.22204289772801503,-1
2016-06-01,0.02760365636778438,0.08860963159725639,0.23071268743640524,-1
2016-07-01,0.03134630491702001,0.09613364176953808,0.2506906867375811,-1
2016-08-01,0.03389851915469673,0.10089877644494662,0.2697076530800878,-1
2016-09-01,0.03256415066859784,0.09774027205361227,0.27565653108199095,-1
2016-10-01,0.034034471947363865,0.0996767153617184,0.28021378394321894,-1
2016-11-01,0.03163970229859177,0.09428944024094987,0.27417801156655475,-1
2016-12-01,0.029133460843351472,0.0897526114148858,0.2733818867402158,-1
2017-01-01,0.02460841586337769,0.07989056428653177,0.2614868630903423,-1
2017-02-01,0.020226768756573223,0.06901193553473826,0.24381195319371862,-1
2017-03-01,0.017313872509974244,0.06325856675736337,0.23788765033324205,-1
2017-04-01,0.015013991900495167,0.05986166621901567,0.24127420773994884,-1
2017-05-01,0.013692577939159015,0.05995629570130405,0.2565537996885805,-1
2017-06-01,0.012547793309099832,0.059781311600087,0.2694976922116922,-1
2017-07-01,0.011826568901966636,0.05997648472455285,0.279070356832117,-1
2017-08-01,0.011069446489871087,0.059753031567986975,0.2901897575930375,-1
2017-09-01,0.010052422907308605,0.058790985892046725,0.3032233199557862,-1
2017-10-01,0.00889848580765543,0.05567794250954757,0.30645245604686583,-1
2017-11-01,0.008630853312765766,0.057646234112613395,0.32683834262022843,-1
2017-12-01,0.009502315596159444,0.06643709923193539,0.35920975012778017,-1
2018-01-01,0.009631252066793473,0.06963254742839653,0.37647711937069667,-1
2018-02-01,0.011673105119926131,0.07648881436779173,0.3888116947244416,-1
2018-03-01,0.012635923926268723,0.0792583311339766,0.3918428031729417,-1
2018-04-01,0.013161180453527906,0.08235389857321404,0.39982773506186686,-1
2018-05-01,0.01387964194077538,0.08584714838640013,0.4104722446186594,-1
2018-06-01,0.01367608339441921,0.08634539986687666,0.41814019263206964,-1
2018-07-01,0.013075451224070929,0.08520736986784762,0.4228795031183896,-1
2018-08-01,0.012326515451332492,0.08385178422081127,0.4306258625912166,-1
2018-09-01,0.013115979173414564,0.08902083660739776,0.4478346296085192,-1
2018-10-01,0.02364803700942332,0.12102813619101122,0.488130713072089,-1
2018-11-01,0.03582131329487936,0.15575515993145747,0.5266530300966047,-1
2018-12-01,0.06772930256294837,0.2154908579898247,0.5687573952315215,-1
2019-01-01,0.10445342542836139,0.27788184170306635,0.6138854320261883,-1
2019-02-01,0.10628923307320892,0.29101393494120037,0.6345541348003044,-1
2019-03-01,0.09566079615679121,0.2741967758937608,0.6301358363975487,-1
2019-04-01,0.08204786518786936,0.2454647945921198,0.6032888817981152,-1
2019-05-01,0.09383230416504716,0.2638767001829567,0.6153449767457614,-1
2019-06-01,0.10115035613054761,0.27729677826937904,0.6311836337487136,-1
2019-07-01,0.12983901851921026,0.3102976934899991,0.6541933976157397,-1
2019-08-01,0.1882638444394725,0.35866579110824637,0.6760918956634476,-1
2019-09-01,0.2210195147506122,0.38484425685183316,0.6842160675276232,-1
2019-10-01,0.20874843997970927,0.3652795496673482,0.6628667348336296,-1
2019-11-01,0.19211410374512766,0.3391542088077683,0.6345623322892028,-1
2019-12-01,0.15871953568394787,0.28632457357281194,0.5678655846014554,-1
2020-01-01,0.13918781775920777,0.25132787607511303,0.5214577911488614,-1
2020-02-01,0.15751087677495898,0.25604432708547603,0.5170310601213082,-1
2020-03-01,0.23913075820866384,0.30909012181731277,0.5374625487035558,100
2020-04-01,0.26884166572933027,0.3235705288766475,0.5402139161217264,100
2020-05-01,0.34876224008558604,0.3599678359702986,0.5416202215693577,-1
2020-06-01,0.3699656700113404,0.4216948606948778,0.5637439025579647,-1
2020-07-01,0.38679876568230853,0.4706908003527436,0.581305582234526,-1
2020-08-01,0.40121689308317376,0.5103266506242599,0.5957657228632112,-1
2020-09-01,0.4115982819736469,0.5410340133593523,0.6067188065496414,-1
2020-10-01,0.41983731870095725,0.5654040583157716,0.6154151424366576,-1
2020-11-01,0.4222024475201534,0.5799625188845678,0.6236252955535809,-1
2020-12-01,0.41366456886252373,0.5790609577560246,0.6289989056003339,-1
2021-01-01,0.3653374277236077,0.5285329852984305,0.6127175084821188,-1
2021-02-01,0.2983509302926227,0.44147112346419676,0.5587499155132973,-1
2021-03-01,0.24257529456816598,0.36989676022333673,0.51245770829087,-1
2021-04-01,0.20081714140347998,0.31900683010531855,0.48568695209519774,-1
2021-05-01,0.17339947579128578,0.2952105068197287,0.4855501075692392,-1
2021-06-01,0.19930634951862647,0.37314984539495244,0.5521354935716893,-1
2021-07-01,0.21603128693308335,0.4360807422890958,0.6091422065405063,-1
2021-08-01,0.18023790931404754,0.39212070261952336,0.607522458362953,-1
2021-09-01,0.15257126228794984,0.36500763365944544,0.6168591845771346,-1
2021-10-01,0.12245735854471698,0.30954065686083193,0.585129742372743,-1
2021-11-01,0.099013432567312,0.2654909055808904,0.5652714157235307,-1
2021-12-01,0.0790529583025372,0.21840653968055776,0.5150811253093611,-1
2022-01-01,0.06454982896118049,0.19136700190563227,0.5022733985883537,-1
2022-02-01,0.06235943145136788,0.20285579749711222,0.528700976252815,-1
2022-03-01,0.06352854603247937,0.21980617545349107,0.5522571527246236,-1
2022-04-01,0.09154658407771696,0.2715712477910745,0.5873149144751912,-1
2022-05-01,0.1202852369245622,0.31701242192395607,0.6145634306350815,-1
2022-06-01,0.21150148651224593,0.4081599122271545,0.6579841590789417,-1
2022-07-01,0.282015245368168,0.4793621368204388,0.6955944672016446,-1
